# Gene Family	SRR769418_kneaddata_Abundance-RPKs
UniRef90_Q0ADV2	6.0614786560
UniRef90_Q0ADV2|g__Escherichia.s__Escherichia_coli	6.0614786560
UniRef90_A8AQL3	6.0606060606
UniRef90_A8AQL3|g__Escherichia.s__Escherichia_coli	6.0606060606
UniRef90_G4KVV6	6.0606060606
UniRef90_G4KVV6|unclassified	6.0606060606
UniRef90_P24240	6.0578572230
UniRef90_P24240|g__Escherichia.s__Escherichia_coli	6.0578572230
UniRef90_C4Z3F9	6.0529533428
UniRef90_C4Z3F9|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	6.0529533428
UniRef90_B2UNN3	6.0515618706
UniRef90_B2UNN3|g__Akkermansia.s__Akkermansia_muciniphila	6.0515618706
UniRef90_R7EH89	6.0514510666
UniRef90_R7EH89|g__Bacteroides.s__Bacteroides_uniformis	6.0514510666
UniRef90_R5CX45	6.0422960725
UniRef90_R5CX45|unclassified	6.0422960725
UniRef90_R6XB68	6.0391447934
UniRef90_R6XB68|g__Parabacteroides.s__Parabacteroides_merdae	6.0391447934
UniRef90_P75736	6.0379331373
UniRef90_P75736|g__Escherichia.s__Escherichia_coli	6.0379331373
UniRef90_R5F3K0	6.0362722605
UniRef90_R5F3K0|g__Barnesiella.s__Barnesiella_intestinihominis	6.0362722605
UniRef90_P75745	6.0315714823
UniRef90_P75745|g__Escherichia.s__Escherichia_coli	6.0315714823
UniRef90_R5F6G4	6.0255497260
UniRef90_R5F6G4|g__Barnesiella.s__Barnesiella_intestinihominis	6.0255497260
UniRef90_A8AD67	6.0240963855
UniRef90_A8AD67|g__Escherichia.s__Escherichia_coli	6.0240963855
UniRef90_D5HH09	6.0205322546
UniRef90_D5HH09|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	6.0205322546
UniRef90_D6DII1	6.0180633268
UniRef90_D6DII1|unclassified	6.0180633268
UniRef90_R5E545	6.0080481286
UniRef90_R5E545|unclassified	6.0080481286
UniRef90_P0ACA2	6.0058487426
UniRef90_P0ACA2|g__Escherichia.s__Escherichia_coli	6.0058487426
UniRef90_R6XBI3	5.9999376028
UniRef90_R6XBI3|unclassified	5.9999376028
UniRef90_A0A015ZW76	5.9987984761
UniRef90_A0A015ZW76|unclassified	5.9987984761
UniRef90_R5DI15	5.9970217494
UniRef90_R5DI15|g__Parabacteroides.s__Parabacteroides_merdae	5.9970217494
UniRef90_A0A015R920	5.9970149791
UniRef90_A0A015R920|unclassified	5.9970149791
UniRef90_B5CQ54	5.9880239521
UniRef90_B5CQ54|unclassified	5.9880239521
UniRef90_G4KVV8	5.9880239521
UniRef90_G4KVV8|unclassified	5.9880239521
UniRef90_N4C050	5.9880239521
UniRef90_N4C050|g__Escherichia.s__Escherichia_coli	5.9880239521
UniRef90_P37590	5.9880239521
UniRef90_P37590|g__Escherichia.s__Escherichia_coli	5.9880239521
UniRef90_P36647	5.9813318075
UniRef90_P36647|g__Escherichia.s__Escherichia_coli	5.9813318075
UniRef90_R6X0H1	5.9764268387
UniRef90_R6X0H1|g__Parabacteroides.s__Parabacteroides_merdae	5.9764268387
UniRef90_R5HWS4	5.9760956175
UniRef90_R5HWS4|unclassified	5.9760956175
UniRef90_S1IRG6	5.9720649975
UniRef90_S1IRG6|g__Escherichia.s__Escherichia_coli	5.9720649975
UniRef90_F5X7W8	5.9719415887
UniRef90_F5X7W8|unclassified	5.9719415887
UniRef90_Q5CZF2	5.9701492537
UniRef90_Q5CZF2|g__Parabacteroides.s__Parabacteroides_merdae	5.9701492537
UniRef90_R7JLK5	5.9524336773
UniRef90_R7JLK5|unclassified	5.9524336773
UniRef90_G9YSZ3	5.9519919248
UniRef90_G9YSZ3|unclassified	5.9519919248
UniRef90_W4PT90	5.9517029696
UniRef90_W4PT90|unclassified	5.9517029696
UniRef90_R6LHW7	5.9508315383
UniRef90_R6LHW7|unclassified	5.9508315383
UniRef90_R7ED67	5.9465109858
UniRef90_R7ED67|g__Bacteroides.s__Bacteroides_uniformis	5.9465109858
UniRef90_E2ZET4	5.9452129139
UniRef90_E2ZET4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.9452129139
UniRef90_R5D836	5.9426339092
UniRef90_R5D836|g__Parabacteroides.s__Parabacteroides_merdae	5.9426339092
UniRef90_K1TRT9	5.9342104913
UniRef90_K1TRT9|unclassified	5.9342104913
UniRef90_C7H1G6	5.9288537549
UniRef90_C7H1G6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.9288537549
UniRef90_R6WWF6	5.9172548180
UniRef90_R6WWF6|g__Parabacteroides.s__Parabacteroides_merdae	5.9172548180
UniRef90_K1T366	5.9172115578
UniRef90_K1T366|unclassified	5.9172115578
UniRef90_A8AL53	5.9171597633
UniRef90_A8AL53|g__Escherichia.s__Escherichia_coli	5.9171597633
UniRef90_P33363	5.9171597633
UniRef90_P33363|g__Escherichia.s__Escherichia_coli	5.9171597633
UniRef90_R6DKR1	5.9118728409
UniRef90_R6DKR1|unclassified	5.9118728409
UniRef90_S1I3R0	5.8999103701
UniRef90_S1I3R0|g__Escherichia.s__Escherichia_coli	5.8999103701
UniRef90_K1TJX6	5.8920365813
UniRef90_K1TJX6|unclassified	5.8920365813
UniRef90_R6MDL8	5.8854125431
UniRef90_R6MDL8|unclassified	5.8854125431
UniRef90_A8AQ54	5.8823529412
UniRef90_A8AQ54|g__Escherichia.s__Escherichia_coli	5.8823529412
UniRef90_B6I331	5.8823529412
UniRef90_B6I331|g__Escherichia.s__Escherichia_coli	5.8823529412
UniRef90_C7H6N5	5.8823529412
UniRef90_C7H6N5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.8823529412
UniRef90_P0AEM4	5.8823529412
UniRef90_P0AEM4|g__Escherichia.s__Escherichia_coli	5.8823529412
UniRef90_R6WRT3	5.8743490493
UniRef90_R6WRT3|g__Parabacteroides.s__Parabacteroides_merdae	5.8743490493
UniRef90_A6LE85	5.8738291156
UniRef90_A6LE85|g__Parabacteroides.s__Parabacteroides_merdae	5.8738291156
UniRef90_P0AEM2	5.8737277902
UniRef90_P0AEM2|g__Escherichia.s__Escherichia_coli	5.8737277902
UniRef90_R7EL13	5.8699515153
UniRef90_R7EL13|g__Bacteroides.s__Bacteroides_uniformis	5.8699515153
UniRef90_R6WWJ3	5.8651026393
UniRef90_R6WWJ3|g__Parabacteroides.s__Parabacteroides_merdae	5.8651026393
UniRef90_R6WXL3	5.8651026393
UniRef90_R6WXL3|g__Parabacteroides.s__Parabacteroides_merdae	5.8651026393
UniRef90_J5VTM5	5.8624073605
UniRef90_J5VTM5|unclassified	5.8624073605
UniRef90_K5ZUN2	5.8555979740
UniRef90_K5ZUN2|g__Parabacteroides.s__Parabacteroides_merdae	5.8555979740
UniRef90_P32144	5.8544124154
UniRef90_P32144|g__Escherichia.s__Escherichia_coli	5.8544124154
UniRef90_K0X073	5.8539235923
UniRef90_K0X073|g__Barnesiella.s__Barnesiella_intestinihominis	5.8539235923
UniRef90_W0EMJ6	5.8480651981
UniRef90_W0EMJ6|g__Barnesiella.s__Barnesiella_intestinihominis	5.8480651981
UniRef90_E5VD79	5.8479532164
UniRef90_E5VD79|unclassified	5.8479532164
UniRef90_R5VVR5	5.8453930019
UniRef90_R5VVR5|unclassified	5.8453930019
UniRef90_R5BZP3	5.8425584256
UniRef90_R5BZP3|unclassified	5.8425584256
UniRef90_R5D9G3	5.8425166498
UniRef90_R5D9G3|g__Parabacteroides.s__Parabacteroides_merdae	5.8425166498
UniRef90_K3TR39	5.8404242621
UniRef90_K3TR39|g__Escherichia.s__Escherichia_coli	5.8404242621
UniRef90_A7ZJ95	5.8376301743
UniRef90_A7ZJ95|g__Escherichia.s__Escherichia_coli	5.8376301743
UniRef90_K1UEM8	5.8365832395
UniRef90_K1UEM8|unclassified	5.8365832395
UniRef90_W0EM38	5.8309533524
UniRef90_W0EM38|g__Barnesiella.s__Barnesiella_intestinihominis	5.8309533524
UniRef90_A8AQJ1	5.8296373064
UniRef90_A8AQJ1|g__Escherichia.s__Escherichia_coli	5.8296373064
UniRef90_P27862	5.8252427184
UniRef90_P27862|g__Escherichia.s__Escherichia_coli	5.8252427184
UniRef90_D4K3I2	5.8243083633
UniRef90_D4K3I2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.8243083633
UniRef90_C7H6N2	5.8230208510
UniRef90_C7H6N2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.8230208510
UniRef90_K0XG45	5.8139534884
UniRef90_K0XG45|g__Barnesiella.s__Barnesiella_intestinihominis	5.8139534884
UniRef90_P52613	5.8139534884
UniRef90_P52613|g__Escherichia.s__Escherichia_coli	5.8139534884
UniRef90_R7JIB7	5.8139534884
UniRef90_R7JIB7|unclassified	5.8139534884
UniRef90_A6LEJ1	5.8064854801
UniRef90_A6LEJ1|g__Parabacteroides.s__Parabacteroides_merdae	5.8064854801
UniRef90_P77285	5.8028381917
UniRef90_P77285|g__Escherichia.s__Escherichia_coli	5.8028381917
UniRef90_X3EGR6	5.7996871627
UniRef90_X3EGR6|unclassified	5.7996871627
UniRef90_R7EMB9	5.7972484197
UniRef90_R7EMB9|g__Bacteroides.s__Bacteroides_uniformis	5.7972484197
UniRef90_R6F2D2	5.7919307154
UniRef90_R6F2D2|unclassified	5.7919307154
UniRef90_A6LGR3	5.7887241350
UniRef90_A6LGR3|unclassified	5.7887241350
UniRef90_UPI000363322D	5.7871966652
UniRef90_UPI000363322D|unclassified	5.7871966652
UniRef90_Q47142	5.7869727016
UniRef90_Q47142|g__Escherichia.s__Escherichia_coli	5.7869727016
UniRef90_J9F5B8	5.7817709007
UniRef90_J9F5B8|unclassified	5.7817709007
UniRef90_K0XVE9	5.7803468208
UniRef90_K0XVE9|g__Escherichia.s__Escherichia_coli	5.7803468208
UniRef90_N2N6K0	5.7803468208
UniRef90_N2N6K0|g__Escherichia.s__Escherichia_coli	5.7803468208
UniRef90_P0AAM5	5.7803468208
UniRef90_P0AAM5|g__Escherichia.s__Escherichia_coli	5.7803468208
UniRef90_P0ACF6	5.7803468208
UniRef90_P0ACF6|g__Escherichia.s__Escherichia_coli	5.7803468208
UniRef90_P0AFP1	5.7661116319
UniRef90_P0AFP1|g__Escherichia.s__Escherichia_coli	5.7661116319
UniRef90_A0A029L8D9	5.7636887608
UniRef90_A0A029L8D9|g__Escherichia.s__Escherichia_coli	5.7636887608
UniRef90_W4URT1	5.7590291229
UniRef90_W4URT1|unclassified	5.7590291229
UniRef90_R5DIU6	5.7568377980
UniRef90_R5DIU6|g__Parabacteroides.s__Parabacteroides_merdae	5.7568377980
UniRef90_R7EHE5	5.7508263211
UniRef90_R7EHE5|g__Bacteroides.s__Bacteroides_uniformis	5.7508263211
UniRef90_C6EJI6	5.7388927313
UniRef90_C6EJI6|g__Escherichia.s__Escherichia_coli	5.7388927313
UniRef90_B5CV34	5.7325027054
UniRef90_B5CV34|g__Parabacteroides.s__Parabacteroides_merdae	5.7325027054
UniRef90_R7EG02	5.7307060755
UniRef90_R7EG02|g__Bacteroides.s__Bacteroides_uniformis	5.7307060755
UniRef90_A0A015PIY6	5.7306590258
UniRef90_A0A015PIY6|unclassified	5.7306590258
UniRef90_E5YAD0	5.7306590258
UniRef90_E5YAD0|unclassified	5.7306590258
UniRef90_E5X0X2	5.7287062586
UniRef90_E5X0X2|unclassified	5.7287062586
UniRef90_I3YM13	5.7272135984
UniRef90_I3YM13|unclassified	5.7272135984
UniRef90_G8UJL1	5.7267974768
UniRef90_G8UJL1|unclassified	5.7267974768
UniRef90_W0EPW3	5.7235096920
UniRef90_W0EPW3|g__Barnesiella.s__Barnesiella_intestinihominis	5.7235096920
UniRef90_P0ACB2	5.7208538588
UniRef90_P0ACB2|g__Escherichia.s__Escherichia_coli	5.7208538588
UniRef90_A7ZR88	5.7142857143
UniRef90_A7ZR88|g__Escherichia.s__Escherichia_coli	5.7142857143
UniRef90_E7HRK6	5.7142857143
UniRef90_E7HRK6|g__Escherichia.s__Escherichia_coli	5.7142857143
UniRef90_K0XDM9	5.7142857143
UniRef90_K0XDM9|g__Barnesiella.s__Barnesiella_intestinihominis	5.7142857143
UniRef90_K4VET2	5.7142857143
UniRef90_K4VET2|g__Escherichia.s__Escherichia_coli	5.7142857143
UniRef90_R5DPX9	5.7142857143
UniRef90_R5DPX9|g__Parabacteroides.s__Parabacteroides_merdae	5.7142857143
UniRef90_W0ETQ4	5.7142857143
UniRef90_W0ETQ4|g__Barnesiella.s__Barnesiella_intestinihominis	5.7142857143
UniRef90_W0EQW4	5.7070450013
UniRef90_W0EQW4|g__Barnesiella.s__Barnesiella_intestinihominis	5.7070450013
UniRef90_H1B505	5.7016617413
UniRef90_H1B505|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.7016617413
UniRef90_B2UQZ9	5.6998283184
UniRef90_B2UQZ9|g__Akkermansia.s__Akkermansia_muciniphila	5.6998283184
UniRef90_R5SPM3	5.6993873460
UniRef90_R5SPM3|unclassified	5.6993873460
UniRef90_R6KKL6	5.6986711774
UniRef90_R6KKL6|unclassified	5.6986711774
UniRef90_A6L7D4	5.6935347667
UniRef90_A6L7D4|unclassified	5.6935347667
UniRef90_P75859	5.6900040469
UniRef90_P75859|g__Escherichia.s__Escherichia_coli	5.6900040469
UniRef90_Q0ZKQ6	5.6878971599
UniRef90_Q0ZKQ6|g__Escherichia.s__Escherichia_coli	5.6878971599
UniRef90_A0A023L5T6	5.6818181818
UniRef90_A0A023L5T6|g__Escherichia.s__Escherichia_coli	5.6818181818
UniRef90_A7ZIA5	5.6818181818
UniRef90_A7ZIA5|g__Escherichia.s__Escherichia_coli	5.6818181818
UniRef90_A8ARN6	5.6818181818
UniRef90_A8ARN6|g__Escherichia.s__Escherichia_coli	5.6818181818
UniRef90_C7H8U1	5.6818181818
UniRef90_C7H8U1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.6818181818
UniRef90_K1RFS2	5.6818181818
UniRef90_K1RFS2|unclassified	5.6818181818
UniRef90_L4JLA0	5.6818181818
UniRef90_L4JLA0|g__Escherichia.s__Escherichia_coli	5.6818181818
UniRef90_R5F0Z2	5.6818181818
UniRef90_R5F0Z2|g__Barnesiella.s__Barnesiella_intestinihominis	5.6818181818
UniRef90_D4K0X2	5.6783468104
UniRef90_D4K0X2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.6783468104
UniRef90_R7G3Z3	5.6780803194
UniRef90_R7G3Z3|unclassified	5.6780803194
UniRef90_P62557	5.6775506067
UniRef90_P62557|g__Escherichia.s__Escherichia_coli	5.6775506067
UniRef90_G9RU77	5.6750234256
UniRef90_G9RU77|unclassified	5.6750234256
UniRef90_P67090	5.6743182769
UniRef90_P67090|g__Escherichia.s__Escherichia_coli	5.6743182769
UniRef90_R6WWF1	5.6738616061
UniRef90_R6WWF1|g__Parabacteroides.s__Parabacteroides_merdae	5.6738616061
UniRef90_R5JUP4	5.6729273775
UniRef90_R5JUP4|unclassified	5.6729273775
UniRef90_P0AAD4	5.6710604559
UniRef90_P0AAD4|g__Escherichia.s__Escherichia_coli	5.6710604559
UniRef90_R6HK56	5.6703938134
UniRef90_R6HK56|unclassified	5.6703938134
UniRef90_R6WWW8	5.6675242996
UniRef90_R6WWW8|g__Parabacteroides.s__Parabacteroides_merdae	5.6675242996
UniRef90_Q8A7Y3	5.6663476024
UniRef90_Q8A7Y3|unclassified	5.6663476024
UniRef90_R7E204	5.6657223796
UniRef90_R7E204|g__Akkermansia.s__Akkermansia_muciniphila	5.6657223796
UniRef90_R9I406	5.6640422955
UniRef90_R9I406|g__Bacteroides.s__Bacteroides_uniformis	5.6640422955
UniRef90_P0CI32	5.6557561735
UniRef90_P0CI32|g__Escherichia.s__Escherichia_coli	5.6557561735
UniRef90_R7EIF5	5.6557260987
UniRef90_R7EIF5|g__Bacteroides.s__Bacteroides_uniformis	5.6557260987
UniRef90_S8H139	5.6554892155
UniRef90_S8H139|unclassified	5.6554892155
UniRef90_R7EK70	5.6493375787
UniRef90_R7EK70|g__Bacteroides.s__Bacteroides_uniformis	5.6493375787
UniRef90_K6AID1	5.6426101985
UniRef90_K6AID1|g__Parabacteroides.s__Parabacteroides_merdae	5.6426101985
UniRef90_W4PFG7	5.6398722786
UniRef90_W4PFG7|unclassified	5.6398722786
UniRef90_K1RT86	5.6380691602
UniRef90_K1RT86|unclassified	5.6380691602
UniRef90_B7MGN9	5.6372391653
UniRef90_B7MGN9|g__Escherichia.s__Escherichia_coli	5.6372391653
UniRef90_R7E9W3	5.6285178236
UniRef90_R7E9W3|g__Bacteroides.s__Bacteroides_uniformis	5.6285178236
UniRef90_R7KMD1	5.6276964572
UniRef90_R7KMD1|unclassified	5.6276964572
UniRef90_R7EBX3	5.6242210522
UniRef90_R7EBX3|g__Bacteroides.s__Bacteroides_uniformis	5.6242210522
UniRef90_UPI000329F9E8	5.6185155626
UniRef90_UPI000329F9E8|g__Escherichia.s__Escherichia_coli	5.6185155626
UniRef90_B1IR31	5.6179775281
UniRef90_B1IR31|g__Escherichia.s__Escherichia_coli	5.6179775281
UniRef90_B7NEM8	5.6159066180
UniRef90_B7NEM8|g__Escherichia.s__Escherichia_coli	5.6159066180
UniRef90_R5ESE9	5.6105050341
UniRef90_R5ESE9|g__Barnesiella.s__Barnesiella_intestinihominis	5.6105050341
UniRef90_R5JAY1	5.6068355147
UniRef90_R5JAY1|unclassified	5.6068355147
UniRef90_E6STC6	5.6066959324
UniRef90_E6STC6|g__Bacteroides.s__Bacteroides_uniformis	5.6066959324
UniRef90_R6HWZ4	5.6024002355
UniRef90_R6HWZ4|unclassified	5.6024002355
UniRef90_R6WWZ8	5.5919820274
UniRef90_R6WWZ8|g__Parabacteroides.s__Parabacteroides_merdae	5.5919820274
UniRef90_A7V7K7	5.5865921788
UniRef90_A7V7K7|g__Bacteroides.s__Bacteroides_uniformis	5.5865921788
UniRef90_I2X5V7	5.5865921788
UniRef90_I2X5V7|g__Escherichia.s__Escherichia_coli	5.5865921788
UniRef90_P0C652	5.5865921788
UniRef90_P0C652|g__Escherichia.s__Escherichia_coli	5.5865921788
UniRef90_R5D3Y0	5.5865921788
UniRef90_R5D3Y0|unclassified	5.5865921788
UniRef90_Q5L8C2	5.5840369920
UniRef90_Q5L8C2|unclassified	5.5840369920
UniRef90_A7ZUL0	5.5788982260
UniRef90_A7ZUL0|g__Escherichia.s__Escherichia_coli	5.5788982260
UniRef90_A7UZU6	5.5788114097
UniRef90_A7UZU6|g__Bacteroides.s__Bacteroides_uniformis	5.5788114097
UniRef90_A7ZJT9	5.5730281490
UniRef90_A7ZJT9|g__Escherichia.s__Escherichia_coli	5.5730281490
UniRef90_D4K9U6	5.5710306407
UniRef90_D4K9U6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.5710306407
UniRef90_R6WXA8	5.5710306407
UniRef90_R6WXA8|g__Parabacteroides.s__Parabacteroides_merdae	5.5710306407
UniRef90_R6QC64	5.5671125261
UniRef90_R6QC64|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.5671125261
UniRef90_R5ET09	5.5658627087
UniRef90_R5ET09|g__Barnesiella.s__Barnesiella_intestinihominis	5.5658627087
UniRef90_A6LC65	5.5657216330
UniRef90_A6LC65|g__Parabacteroides.s__Parabacteroides_merdae	5.5657216330
UniRef90_D4IM72	5.5618669830
UniRef90_D4IM72|unclassified	5.5618669830
UniRef90_T2MPV2	5.5555555556
UniRef90_T2MPV2|g__Escherichia.s__Escherichia_coli	5.5555555556
UniRef90_R7D4V1	5.5536757783
UniRef90_R7D4V1|unclassified	5.5536757783
UniRef90_A7ZSL4	5.5496692473
UniRef90_A7ZSL4|g__Escherichia.s__Escherichia_coli	5.5496692473
UniRef90_R6USK2	5.5466121053
UniRef90_R6USK2|unclassified	5.5466121053
UniRef90_R5A5B2	5.5433824329
UniRef90_R5A5B2|unclassified	5.5433824329
UniRef90_A6KYN7	5.5358898270
UniRef90_A6KYN7|g__Parabacteroides.s__Parabacteroides_merdae	5.5358898270
UniRef90_R6HMV6	5.5300750518
UniRef90_R6HMV6|unclassified	5.5300750518
UniRef90_E6STP0	5.5274282362
UniRef90_E6STP0|g__Bacteroides.s__Bacteroides_uniformis	5.5274282362
UniRef90_P37642	5.5251790697
UniRef90_P37642|g__Escherichia.s__Escherichia_coli	5.5251790697
UniRef90_K0XLG6	5.5248618785
UniRef90_K0XLG6|g__Barnesiella.s__Barnesiella_intestinihominis	5.5248618785
UniRef90_R5DFS5	5.5248618785
UniRef90_R5DFS5|g__Parabacteroides.s__Parabacteroides_merdae	5.5248618785
UniRef90_Q8A6A5	5.5200401876
UniRef90_Q8A6A5|unclassified	5.5200401876
UniRef90_J9GNU8	5.5165988488
UniRef90_J9GNU8|unclassified	5.5165988488
UniRef90_R5F0W3	5.5129743411
UniRef90_R5F0W3|g__Bacteroides.s__Bacteroides_uniformis	4.3944061084
UniRef90_R5F0W3|g__Barnesiella.s__Barnesiella_intestinihominis	1.1185682327
UniRef90_R6KH55	5.5116553588
UniRef90_R6KH55|unclassified	5.5116553588
UniRef90_R6CAD6	5.5112032730
UniRef90_R6CAD6|unclassified	5.5112032730
UniRef90_R5EUG6	5.5029066247
UniRef90_R5EUG6|g__Barnesiella.s__Barnesiella_intestinihominis	5.5029066247
UniRef90_P18777	5.4965241887
UniRef90_P18777|g__Escherichia.s__Escherichia_coli	5.4965241887
UniRef90_D6D3X5	5.4954207549
UniRef90_D6D3X5|unclassified	5.4954207549
UniRef90_A0A023L3H6	5.4945054945
UniRef90_A0A023L3H6|g__Escherichia.s__Escherichia_coli	5.4945054945
UniRef90_P18033	5.4945054945
UniRef90_P18033|g__Escherichia.s__Escherichia_coli	5.4945054945
UniRef90_P76692	5.4945054945
UniRef90_P76692|g__Escherichia.s__Escherichia_coli	5.4945054945
UniRef90_A7ZII5	5.4944828886
UniRef90_A7ZII5|g__Escherichia.s__Escherichia_coli	5.4944828886
UniRef90_A7AIA0	5.4878089613
UniRef90_A7AIA0|unclassified	5.4878089613
UniRef90_R5F336	5.4794520548
UniRef90_R5F336|g__Barnesiella.s__Barnesiella_intestinihominis	5.4794520548
UniRef90_R6WUF5	5.4794520548
UniRef90_R6WUF5|g__Parabacteroides.s__Parabacteroides_merdae	5.4794520548
UniRef90_R6Z605	5.4774647944
UniRef90_R6Z605|unclassified	5.4774647944
UniRef90_A6LFQ5	5.4693822858
UniRef90_A6LFQ5|g__Parabacteroides.s__Parabacteroides_merdae	5.4693822858
UniRef90_P77554	5.4657283374
UniRef90_P77554|g__Escherichia.s__Escherichia_coli	5.4657283374
UniRef90_P76345	5.4645216677
UniRef90_P76345|g__Escherichia.s__Escherichia_coli	5.4645216677
UniRef90_W0ERK8	5.4631019841
UniRef90_W0ERK8|g__Barnesiella.s__Barnesiella_intestinihominis	5.4631019841
UniRef90_R5U998	5.4590062590
UniRef90_R5U998|g__Bacteroides.s__Bacteroides_uniformis	5.4590062590
UniRef90_I8ZQN3	5.4577893609
UniRef90_I8ZQN3|g__Bacteroides.s__Bacteroides_uniformis	5.4577893609
UniRef90_F9ZCM4	5.4538520214
UniRef90_F9ZCM4|g__Bacteroides.s__Bacteroides_uniformis	5.4538520214
UniRef90_S0DDC7	5.4518330100
UniRef90_S0DDC7|unclassified	5.4518330100
UniRef90_P27294	5.4512576901
UniRef90_P27294|g__Escherichia.s__Escherichia_coli	5.4512576901
UniRef90_UPI00030488ED	5.4415899168
UniRef90_UPI00030488ED|unclassified	5.4415899168
UniRef90_UPI00037B52DD	5.4402254769
UniRef90_UPI00037B52DD|unclassified	5.4402254769
UniRef90_A6LFG1	5.4315185607
UniRef90_A6LFG1|unclassified	5.4315185607
UniRef90_R5ETN5	5.4276582269
UniRef90_R5ETN5|g__Barnesiella.s__Barnesiella_intestinihominis	5.4276582269
UniRef90_D6DLU3	5.4275690917
UniRef90_D6DLU3|unclassified	5.4275690917
UniRef90_P28306	5.4253666595
UniRef90_P28306|g__Escherichia.s__Escherichia_coli	5.4253666595
UniRef90_W4UY10	5.4228808497
UniRef90_W4UY10|unclassified	5.4228808497
UniRef90_C7H9G7	5.4202134301
UniRef90_C7H9G7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.4202134301
UniRef90_Q31U21	5.4198337278
UniRef90_Q31U21|g__Escherichia.s__Escherichia_coli	5.4198337278
UniRef90_P0AFA0	5.4140768678
UniRef90_P0AFA0|g__Escherichia.s__Escherichia_coli	5.4140768678
UniRef90_R7EHW2	5.4133396325
UniRef90_R7EHW2|g__Bacteroides.s__Bacteroides_uniformis	5.4133396325
UniRef90_UPI00046A3C6C	5.4131465122
UniRef90_UPI00046A3C6C|unclassified	5.4131465122
UniRef90_W0EPV4	5.4127497062
UniRef90_W0EPV4|g__Barnesiella.s__Barnesiella_intestinihominis	5.4127497062
UniRef90_D4JZ51	5.4127298030
UniRef90_D4JZ51|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.4127298030
UniRef90_W4PL45	5.4122526496
UniRef90_W4PL45|unclassified	5.4122526496
UniRef90_N3DVV4	5.4054054054
UniRef90_N3DVV4|g__Escherichia.s__Escherichia_coli	5.4054054054
UniRef90_P0AD34	5.4054054054
UniRef90_P0AD34|g__Escherichia.s__Escherichia_coli	5.4054054054
UniRef90_P28630	5.4054054054
UniRef90_P28630|g__Escherichia.s__Escherichia_coli	5.4054054054
UniRef90_R5F855	5.4054054054
UniRef90_R5F855|g__Barnesiella.s__Barnesiella_intestinihominis	5.4054054054
UniRef90_R6IZ13	5.4054054054
UniRef90_R6IZ13|g__Akkermansia.s__Akkermansia_muciniphila	5.4054054054
UniRef90_S1PLM7	5.4054054054
UniRef90_S1PLM7|g__Escherichia.s__Escherichia_coli	5.4054054054
UniRef90_R5FG79	5.4044588065
UniRef90_R5FG79|unclassified	5.4044588065
UniRef90_Q64RG0	5.4040073764
UniRef90_Q64RG0|unclassified	5.4040073764
UniRef90_P37674	5.3981204925
UniRef90_P37674|g__Escherichia.s__Escherichia_coli	5.3981204925
UniRef90_D2KHW7	5.3973037786
UniRef90_D2KHW7|unclassified	5.3973037786
UniRef90_R7JIN8	5.3935034196
UniRef90_R7JIN8|unclassified	5.3935034196
UniRef90_E2ZNI4	5.3924660747
UniRef90_E2ZNI4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.3924660747
UniRef90_A8ACP2	5.3908355795
UniRef90_A8ACP2|g__Escherichia.s__Escherichia_coli	5.3908355795
UniRef90_B2UP67	5.3908355795
UniRef90_B2UP67|g__Akkermansia.s__Akkermansia_muciniphila	5.3908355795
UniRef90_C7H2X6	5.3908355795
UniRef90_C7H2X6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.3908355795
UniRef90_P0AA65	5.3830548877
UniRef90_P0AA65|g__Escherichia.s__Escherichia_coli	5.3830548877
UniRef90_R6WTU9	5.3787214093
UniRef90_R6WTU9|g__Parabacteroides.s__Parabacteroides_merdae	5.3787214093
UniRef90_A8ADW0	5.3763440860
UniRef90_A8ADW0|g__Escherichia.s__Escherichia_coli	5.3763440860
UniRef90_Q8XEH9	5.3725156296
UniRef90_Q8XEH9|g__Escherichia.s__Escherichia_coli	5.3725156296
UniRef90_R6WPX9	5.3713653291
UniRef90_R6WPX9|g__Parabacteroides.s__Parabacteroides_merdae	5.3713653291
UniRef90_Q64ZR0	5.3694067368
UniRef90_Q64ZR0|unclassified	5.3694067368
UniRef90_R7DZH8	5.3597947525
UniRef90_R7DZH8|unclassified	5.3597947525
UniRef90_R7BFP0	5.3570441582
UniRef90_R7BFP0|unclassified	5.3570441582
UniRef90_I8WCX9	5.3510525795
UniRef90_I8WCX9|unclassified	5.3510525795
UniRef90_E2ZFZ6	5.3489910226
